group,names,scores,logfoldchanges,pvals,pvals_adj
7,TNNC1,16.796427,-4.2300344,2.591932969265366e-63,5.541288082924796e-61
7,GOLGA8G,16.796427,-4.2300344,2.591932969265366e-63,5.541288082924796e-61
7,RNU6-16P,16.79611,-1.2816087,2.605807805902674e-63,5.541288082924796e-61
7,AC007009.1,16.79601,-1.2480705,2.6102832739193036e-63,5.541288082924796e-61
7,RPL18AP16,16.79588,,2.616013075858955e-63,5.541288082924796e-61
7,RP11-772E11.1,16.795834,,2.6180089868959194e-63,5.541288082924796e-61
7,RNF138P1,16.795776,,2.620506009745059e-63,5.541288082924796e-61
7,RP5-916O11.2,16.795753,,2.6215054832732775e-63,5.541288082924796e-61
7,CTC-365E16.1,16.795664,,2.6255071774874755e-63,5.541288082924796e-61
7,RP11-96L14.7,16.795647,,2.6262581725371575e-63,5.541288082924796e-61
7,RNA5SP344,16.79542,,2.636291918337976e-63,5.541288082924796e-61
7,RPL21P8,16.795382,-0.7229955,2.638051747141005e-63,5.541288082924796e-61
7,RP11-73B2.6,16.795364,,2.6388063177963805e-63,5.541288082924796e-61
7,FXYD7,16.795364,,2.6388063177963805e-63,5.541288082924796e-61
7,RP11-184I16.4,16.795336,,2.640064413530165e-63,5.541288082924796e-61
7,RPL21P32,16.795267,,2.6430862825001224e-63,5.541288082924796e-61
7,KB-318B8.7,16.795183,,2.6468684661529543e-63,5.541288082924796e-61
7,PODXL,16.795076,-2.5071557,2.651666975310435e-63,5.541288082924796e-61
7,CLECL1,16.794939,,2.657740642633473e-63,5.541288082924796e-61
7,MYO5B,16.794918,-1.5333935,2.658754267449458e-63,5.541288082924796e-61
7,AC000081.2,16.794907,,2.659261224308019e-63,5.541288082924796e-61
7,DNAJC19P3,16.79468,,2.669420613920737e-63,5.541288082924796e-61
7,USP13,16.794271,,2.6878050774415266e-63,5.541288082924796e-61
7,RPSAP4,16.794268,-1.2584125,2.68806130355592e-63,5.541288082924796e-61
7,DDX18P1,16.794262,,2.6883175540103134e-63,5.541288082924796e-61
7,DOCK3,16.793966,,2.7016761755268665e-63,5.541288082924796e-61
7,BCAS1,16.793747,,2.7117385326693424e-63,5.541288082924796e-61
7,AD000090.2,16.79324,,2.7349717667301296e-63,5.541288082924796e-61
7,ITLN1,16.79314,,2.7395377086048466e-63,5.541288082924796e-61
7,RP11-368I7.4,16.79314,,2.7395377086048466e-63,5.541288082924796e-61
7,AVPR2,16.79314,,2.7395377086048466e-63,5.541288082924796e-61
7,PTGDR2,16.79314,,2.7395377086048466e-63,5.541288082924796e-61
7,ABLIM2,16.79314,,2.7395377086048466e-63,5.541288082924796e-61
7,KRT18P59,16.793028,,2.7447652297164954e-63,5.541288082924796e-61
7,PCGF7P,16.792994,,2.7463354234865486e-63,5.541288082924796e-61
7,GAPDHP71,16.792994,,2.7463354234865486e-63,5.541288082924796e-61
7,MIR548AL,16.79278,,2.7563007913544065e-63,5.541288082924796e-61
7,CTD-2135D7.2,16.792507,-1.0966212,2.768940145009037e-63,5.541288082924796e-61
7,AC012066.1,16.792355,,2.7760751452211286e-63,5.541288082924796e-61
7,RPS15AP9,16.792355,,2.7760751452211286e-63,5.541288082924796e-61
7,CTD-3096M3.2,16.792355,,2.7760751452211286e-63,5.541288082924796e-61
7,LINC00379,16.792355,,2.7760751452211286e-63,5.541288082924796e-61
7,RP11-435F17.1,16.792355,,2.7760751452211286e-63,5.541288082924796e-61
8,WDR83,28.510689,,8.634168440707911e-179,4.988218133250182e-174
8,AL132709.5,25.241112,,1.4179948298021804e-140,4.096090765108069e-136
8,RP11-539G18.2,11.314626,,1.1107528990034263e-29,1.2432519707841306e-25
8,SAMD11P1,11.215723,,3.413846915568272e-29,1.2432519707841306e-25
8,RP11-661A12.7,11.189458,,4.592323898494454e-29,1.2432519707841306e-25
8,C11orf49,11.174915,,5.410195838068813e-29,1.2432519707841306e-25
8,RP1-102G20.2,11.171733,,5.60758760944049e-29,1.2432519707841306e-25
8,CTD-2110K23.1,11.167806,,5.861069484590918e-29,1.2432519707841306e-25
8,RP11-640M9.1,11.143148,-1.4978813,7.733578831769596e-29,1.2432519707841306e-25
8,CTD-3236F5.1,11.13859,-1.5927688,8.139757930860362e-29,1.2432519707841306e-25
8,SNAP47,11.132668,,8.69921180268585e-29,1.2432519707841306e-25
8,SNORA20,11.130029,,8.960652579162867e-29,1.2432519707841306e-25
8,AC093382.1,11.122061,,9.798210166638152e-29,1.2432519707841306e-25
8,TSPAN18,11.120112,,1.0014614489585123e-28,1.2432519707841306e-25
8,RP11-727F15.13,11.101744,,1.2302063933897775e-28,1.2432519707841306e-25
8,TMEM117,11.085142,,1.481146512933385e-28,1.2432519707841306e-25
8,AP000322.53,11.084983,,1.4837960407840394e-28,1.2432519707841306e-25
8,RP11-8H2.1,11.08209,,1.5325157940786422e-28,1.2432519707841306e-25
8,SPRED1,11.071075,,1.7330836111745532e-28,1.2432519707841306e-25
8,EPHA4,11.04973,,2.1987349563233537e-28,1.2432519707841306e-25
8,RP11-82O19.2,11.048649,,2.2253874668817145e-28,1.2432519707841306e-25
8,TIMM10B_2,11.039422,-1.6841584,2.4661318164736633e-28,1.2432519707841306e-25
8,RP11-1006G14.2,11.039279,,2.4700625481453123e-28,1.2432519707841306e-25
8,RP1-102K2.6,11.039271,,2.4702939611027053e-28,1.2432519707841306e-25
8,AC005356.1,11.039195,-0.5284408,2.472377645758464e-28,1.2432519707841306e-25
8,RP3-417L20.4,11.039111,,2.474694895825912e-28,1.2432519707841306e-25
8,RNU6-433P,11.038951,-2.9285052,2.4791036080758197e-28,1.2432519707841306e-25
8,RP11-332J15.3,11.038951,-2.9285052,2.4791036080758197e-28,1.2432519707841306e-25
8,RAB30,11.038855,,2.481775823272839e-28,1.2432519707841306e-25
8,RP11-295P9.8,11.038236,,2.4989223813907276e-28,1.2432519707841306e-25
8,LIPM,11.038135,,2.501732957123634e-28,1.2432519707841306e-25
8,RP11-463C8.5,11.037722,-0.32691178,2.5132420559032785e-28,1.2432519707841306e-25
8,RP11-85O21.2,11.037604,-2.519563,2.5165400061423896e-28,1.2432519707841306e-25
8,LAMC3,11.037352,-0.9131978,2.5236215052987526e-28,1.2432519707841306e-25
8,CNN2P4,11.037326,-3.7509668,2.5243307415012025e-28,1.2432519707841306e-25
8,RP11-79P5.9,11.0372505,,2.5264596366783627e-28,1.2432519707841306e-25
8,RP11-118D22.3,11.036982,,2.5340434758776157e-28,1.2432519707841306e-25
8,GS1-600G8.3,11.036982,,2.5340434758776157e-28,1.2432519707841306e-25
8,CTD-2561B21.5,11.036551,-0.6287043,2.5461769212907784e-28,1.2432519707841306e-25
8,LINC01073,11.036443,,2.5492789666805592e-28,1.2432519707841306e-25
8,ACTBP9,11.036443,,2.5492789666805592e-28,1.2432519707841306e-25
8,RP11-316O14.1,11.036342,-2.0633564,2.552145720552107e-28,1.2432519707841306e-25
8,KB-1125A3.11,11.036333,,2.5523847610087915e-28,1.2432519707841306e-25
8,RNU6-1294P,11.035878,,2.5653259807605416e-28,1.2432519707841306e-25
8,MST1P2,11.035315,-1.7568132,2.5814731916022002e-28,1.2432519707841306e-25
8,CTD-3064C13.1,11.03491,-5.1579285,2.593103292523543e-28,1.2432519707841306e-25
8,C11orf91,11.034574,-0.56492394,2.6028347360177356e-28,1.2432519707841306e-25
8,TPI1P2,11.034371,-0.60761636,2.6086909822432983e-28,1.2432519707841306e-25
8,RP5-1028K7.2,11.034304,0.14039274,2.6106459674170307e-28,1.2432519707841306e-25
8,TMEM98,11.0339,0.041724358,2.6224064359875706e-28,1.2432519707841306e-25
8,RPS20P20,11.0338745,-0.6003814,2.623143207750875e-28,1.2432519707841306e-25
8,CTB-1048E9.7,11.033698,,2.628306362722529e-28,1.2432519707841306e-25
8,RP11-60E8.2,11.033665,-0.5369663,2.629290963188796e-28,1.2432519707841306e-25
8,CTD-3220F14.1,11.032638,-0.93518955,2.659497678583328e-28,1.2432519707841306e-25
8,AC005789.11,11.032495,-1.1195033,2.6637340469708725e-28,1.2432519707841306e-25
8,RP11-927P21.8,11.032115,,2.6749803028882508e-28,1.2432519707841306e-25
8,HSPE1P27,11.0314,-1.3750238,2.696351893778975e-28,1.2432519707841306e-25
8,AC105760.3,11.031299,-0.5862819,2.699382672037796e-28,1.2432519707841306e-25
8,SNAP23P,11.02938,-3.196394,2.757613810033994e-28,1.2432519707841306e-25
8,Y_RNA_661,11.028285,-0.9380308,2.7913717889336154e-28,1.2432519707841306e-25
8,SCG2,11.027822,-3.3643076,2.805777120445402e-28,1.2432519707841306e-25
8,PPP1R8P1,11.02735,0.10300831,2.8205201339367183e-28,1.2432519707841306e-25
8,CTD-2623N2.11,11.027005,-3.2293956,2.83136282827246e-28,1.2432519707841306e-25
8,LINC00960,11.0268955,-1.0712347,2.834809381492315e-28,1.2432519707841306e-25
8,RP11-90E9.1,11.026508,-1.7641075,2.847038327976925e-28,1.2432519707841306e-25
8,RP11-231L11.3,11.02618,-1.0402279,2.8574473288022275e-28,1.2432519707841306e-25
8,RP5-1163L11.2,11.025743,-0.5095435,2.8713847413683842e-28,1.2432519707841306e-25
8,RP11-174F8.1,11.025507,-0.8205165,2.878917411890868e-28,1.2432519707841306e-25
8,CTD-2184C24.2,11.024775,-1.2941908,2.90244779601742e-28,1.2432519707841306e-25
8,RPL34P1,11.024606,0.14456734,2.907883991917085e-28,1.2432519707841306e-25
8,LINC00886,11.02453,-2.4105856,2.910333574049247e-28,1.2432519707841306e-25
8,CMP21-97G8.2,11.023529,,2.9429156059346004e-28,1.2432519707841306e-25
8,ARL6IP1P3,11.02336,-2.7618587,2.9484269831671513e-28,1.2432519707841306e-25
8,GATSL3,11.023343,-3.7376528,2.9489786836921567e-28,1.2432519707841306e-25
8,Y_RNA_57,11.023116,,2.956436671159434e-28,1.2432519707841306e-25
8,RP11-109D20.1,11.022392,-1.5408937,2.9803166720369976e-28,1.2432519707841306e-25
8,RP11-35G22.1,11.021761,,3.001298382429374e-28,1.2432519707841306e-25
8,AC005775.2,11.021626,,3.00579340898074e-28,1.2432519707841306e-25
8,ANG,11.0215,-0.41447598,3.010013561157485e-28,1.2432519707841306e-25
8,SRSF12,11.020422,-0.25784314,3.046265425318756e-28,1.2432519707841306e-25
8,LL21NC02-1C16.1,11.020329,-1.2017533,3.0494009544044443e-28,1.2432519707841306e-25
8,KCNE1L,11.0203,,3.050399293971474e-28,1.2432519707841306e-25
8,RP11-498P14.5,11.020228,,3.0528251829279925e-28,1.2432519707841306e-25
8,KIAA1462,11.020204,-3.5754187,3.0536818358607635e-28,1.2432519707841306e-25
8,MRPL30_2,11.019403,-0.93427354,3.0809328603392384e-28,1.2432519707841306e-25
8,KIAA1755,11.019294,,3.084680663383396e-28,1.2432519707841306e-25
8,ABCA11P,11.019227,0.16939513,3.086989251153443e-28,1.2432519707841306e-25
8,BMPR1A,11.019075,-3.0130274,3.09218984184073e-28,1.2432519707841306e-25
8,RP11-173A6.2,11.018756,-4.175279,3.1031974242114343e-28,1.2432519707841306e-25
8,RP11-114H21.2,11.0182,,3.122408316457902e-28,1.2432519707841306e-25
8,SNX32,11.017897,-2.248502,3.1329366604639945e-28,1.2432519707841306e-25
8,CTC-506B8.1,11.017527,-0.022205641,3.1458524693200343e-28,1.2432519707841306e-25
8,AP000695.1,11.017492,,3.1470292495530213e-28,1.2432519707841306e-25
8,SNORA31_27,11.017021,0.061246574,3.1635500953833766e-28,1.2432519707841306e-25
8,FAM207BP,11.014513,-0.66907215,3.25292234954556e-28,1.2432519707841306e-25
8,FCRL3,11.013831,-0.8948169,3.2776447216472822e-28,1.2432519707841306e-25
8,KRT8P26,11.013696,,3.282550151823618e-28,1.2432519707841306e-25
8,snoU13_449,11.013696,,3.282550151823618e-28,1.2432519707841306e-25
8,LLNLR-246C6.1,11.01362,-0.686431,3.2853126559082466e-28,1.2432519707841306e-25
8,BX649553.4,11.012576,-0.7902113,3.323609422008855e-28,1.2432519707841306e-25
